"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","09-04-25","10-04-25","11-04-25","12-04-25","13-04-25","14-04-25","15-04-25","16-04-25","17-04-25"
1,826001,"PRAKASAM","JANAKAVARAMPANGULU","Ramakuru",80.03999,15.892867,0.48,0.32,0.43,0.33,0.03,0.3,0.0600000000000001,0.01,0
2,1315004,"KURNOOL","JUPADUBUNGALOW","Bollavaram",78.377097,15.885363,0,0.03,2.08,0.55,0.0299999999999998,1.52,0,0,0
3,1330889,"KURNOOL","ATMAKURKURNOOL","Pinnapuram",78.654945,15.886427,0,0,4.39,6.84,0.279999999999999,1.1,0,0,0
4,820009,"PRAKASAM","MARTUR","LakkavaramAgraharam",80.061727,15.906479,0.21,0.83,0.2,0.39,0.33,0.93,0.04,0,0.0599999999999996
5,1303014,"KURNOOL","MANTRALAYAM","Budur",77.380195,15.868793,0,0,0,0,0.07,0.32,0,0,0
6,805004,"PRAKASAM","DONAKONDA","PadamaraLakshmipuram",79.387233,15.888066,0.02,0.03,0.4,0.03,0.11,0.24,0.02,0.01,0
7,822002,"PRAKASAM","KARAMCHEDU","Karamchedu1",80.321381,15.887126,1.32,2.42,0.0499999999999998,2,0.00999999999999979,0,0.0800000000000001,0,0
8,806008,"PRAKASAM","PEDAARAVEEDU","BoyadaGumpula",79.243357,15.885803,0,0.08,0.04,0.16,0.03,1.14,0.01,0.04,0
9,1301011,"KURNOOL","KOWTHALAM","Thippaladoddi",77.165642,15.871667,0,0,0.08,0.03,0,0.17,0,0,0
10,1307007,"KURNOOL","KURNOOL","G.Singavaram1",77.934328,15.87304,0,0,0.52,0.26,0.54,0.25,0,0,0
11,806007,"PRAKASAM","PEDAARAVEEDU","ThokaPalle",79.291841,15.882713,0.01,0.1,0.1,0.01,0.09,0.61,0.0199999999999999,0.02,0
12,1301001,"KURNOOL","KOWTHALAM","Nadichagi",77.050836,15.858904,0,0,1.44,0.0800000000000001,0.01,0.15,0,0,0
13,1303015,"KURNOOL","MANTRALAYAM","Chilakaladona",77.417441,15.866402,0,0,0,0,0.07,0.32,0,0,0
14,756005,"GUNTUR","KARLAPALEM","Perali",80.564029,15.892302,0.43,0.32,2.72,3.06,0,0.0800000000000001,0.0199999999999996,0.0200000000000005,0.0800000000000001
15,806005,"PRAKASAM","PEDAARAVEEDU","Cumbampadu",79.334104,15.878309,0.01,0.1,0.1,0.01,0.09,0.61,0.0199999999999999,0.02,0
16,805003,"PRAKASAM","DONAKONDA","PolePalle",79.430973,15.87979,0.02,0.03,0.4,0.03,0.11,0.24,0.02,0.01,0
17,1314002,"KURNOOL","PAMULAPADU","Jutur",78.448881,15.870672,0,0.03,2.08,0.55,0.0299999999999998,1.52,0,0,0
18,806004,"PRAKASAM","PEDAARAVEEDU","Ambapuram",79.335029,15.893988,0.01,0.1,0.1,0.01,0.09,0.61,0.0199999999999999,0.02,0
19,1314003,"KURNOOL","PAMULAPADU","Chelimella",78.480902,15.863307,0,0.03,1.3,1.21,0.0299999999999998,0.67,0,0,0
20,1302015,"KURNOOL","KOSIGI","Yandapalle",77.215956,15.869363,0,0,0.08,0.03,0,0.17,0,0,0
21,804019,"PRAKASAM","KURICHEDU","Dekanakonda",79.671579,15.883023,0.16,0.15,0.05,0.56,0,0.12,0.03,0,0
22,757017,"GUNTUR","BAPATLA","BapatlaWestRural",80.435648,15.887003,0.78,1.36,2.59,3.3,0,0.0600000000000005,0.0199999999999996,0,0
23,807016,"PRAKASAM","DORNALA","ChilakaCherlaGudem",79.004664,15.885889,0.01,0.21,2.4,0.68,0.0800000000000001,1.35,0.0399999999999991,0.0100000000000007,0
24,1307001,"KURNOOL","KURNOOL","Sunkesula",77.834714,15.870627,0,0,0.11,0.78,0.24,0.17,0,0,0
25,1315003,"KURNOOL","JUPADUBUNGALOW","Tangadancha",78.353557,15.866583,0,0.03,2.08,0.55,0.0299999999999998,1.52,0,0,0
26,820013,"PRAKASAM","MARTUR","BollaPalle",80.09087,15.883023,0.21,0.83,0.2,0.39,0.33,0.93,0.04,0,0.0599999999999996
27,1301010,"KURNOOL","KOWTHALAM","Chudi",77.14523,15.85101,0,0,1.44,0.0800000000000001,0.01,0.15,0,0,0
28,814004,"PRAKASAM","MUNDLAMURU","Purimetla",79.845342,15.879728,0.18,0.38,0,0.57,0,0.91,0.04,0,0.00999999999999979
29,1305005,"KURNOOL","CBELAGAL","Kothakota1",77.797096,15.863397,0,0,0.11,0.78,0.24,0.17,0,0,0
30,1307008,"KURNOOL","KURNOOL","Nidzur",77.97209,15.86234,0,0.03,0.22,0.1,0.64,0.19,0,0,0
31,1302024,"KURNOOL","KOSIGI","Kosigi1",77.247141,15.839242,0,0,0.11,0.01,0.07,0.03,0,0,0
32,757019,"GUNTUR","BAPATLA","Adivi",80.486393,15.850878,0.92,0.77,5.86,6.23,0.00999999999999979,0.0200000000000014,0.0299999999999994,0.00999999999999979,0.0199999999999996
33,814010,"PRAKASAM","MUNDLAMURU","Marella",79.886427,15.871709,0.41,0.66,0.04,1.11,0,0.54,0.0700000000000003,0.02,0.04
34,814006,"PRAKASAM","MUNDLAMURU","Vemula1",79.76763,15.869017,0.18,0.38,0,0.57,0,0.91,0.04,0,0.00999999999999979
35,1303013,"KURNOOL","MANTRALAYAM","Sunkeswari",77.346557,15.85722,0,0,0.02,0.06,0,0.27,0,0,0
36,1308007,"KURNOOL","NANDIKOTKUR","Allur1",78.201215,15.870373,0,0.03,0.13,2.43,0.11,0.7,0,0,0
37,807013,"PRAKASAM","DORNALA","Nallaguntla",78.925441,15.869878,0,0,3.51,0.48,0.0800000000000001,1.42,0.0199999999999996,0,0
38,804018,"PRAKASAM","KURICHEDU","Peddavaram",79.638402,15.869502,0.03,0.08,0,0.54,0.15,0.2,0.04,0,0
39,1311007,"KURNOOL","ATMAKURKURNOOL","Krishnapuram1",78.639276,15.877106,0,0,1.88,4.91,0.14,0.390000000000001,0,0,0
40,825001,"PRAKASAM","INKOLLU","Nagandla",80.146407,15.880184,0.21,0.83,0.2,0.39,0.33,0.93,0.04,0,0.0599999999999996
41,890901,"PRAKASAM","PEDAARAVEEDU","Forest",79.272004,15.877625,0.01,0.1,0.1,0.01,0.09,0.61,0.0199999999999999,0.02,0
42,744020,"GUNTUR","NUZENDLA","Thimmapuram",79.744318,15.87715,0.16,0.15,0.05,0.56,0,0.12,0.03,0,0
43,804009,"PRAKASAM","KURICHEDU","NamassivayaPuram",79.60792,15.881807,0.03,0.08,0,0.54,0.15,0.2,0.04,0,0
44,1302023,"KURNOOL","KOSIGI","Pendekal",77.26401,15.853554,0,0,0.02,0.06,0,0.27,0,0,0
45,1301012,"KURNOOL","KOWTHALAM","Karani1",77.177816,15.85531,0,0,0.08,0.03,0,0.17,0,0,0
46,1315007,"KURNOOL","JUPADUBUNGALOW","Bannur",78.398107,15.860723,0,0.03,2.08,0.55,0.0299999999999998,1.52,0,0,0
47,1314004,"KURNOOL","PAMULAPADU","Iskala",78.51594,15.859633,0,0.03,1.3,1.21,0.0299999999999998,0.67,0,0,0
48,807011,"PRAKASAM","DORNALA","Pedamanthanala",78.891419,15.881823,0,0,3.51,0.48,0.0800000000000001,1.42,0.0199999999999996,0,0
49,1304013,"KURNOOL","NANDAVARAM","Ponakaladinne",77.595749,15.843108,0,0,0.47,0.21,0.7,0.82,0,0,0
50,757020,"GUNTUR","BAPATLA","MaruproluvaripalemRural",80.469103,15.876046,0.92,0.77,5.86,6.23,0.00999999999999979,0.0200000000000014,0.0299999999999994,0.00999999999999979,0.0199999999999996
51,1305009,"KURNOOL","CBELAGAL","C.Belagal",77.662399,15.831281,0,0,0.36,0.2,0.07,0.1,0,0,0
52,1302026,"KURNOOL","KOSIGI","Vandagallu",77.202795,15.844364,0,0,0.11,0.01,0.07,0.03,0,0,0
53,1302025,"KURNOOL","KOSIGI","Nelakosigi",77.227482,15.845152,0,0,0.11,0.01,0.07,0.03,0,0,0
54,1308009,"KURNOOL","NANDIKOTKUR","NandiKotkur1",78.257581,15.855879,0,0.09,1.04,2.4,0.14,0.55,0,0,0
55,1307006,"KURNOOL","KURNOOL","Basavapuram",77.91545,15.849253,0,0,2.11,0.0300000000000002,0.1,0.0299999999999998,0,0,0
56,1307014,"KURNOOL","KURNOOL","E.Thandrapadu",78.050918,15.857393,0,0,0,0.54,0.1,0.42,0,0,0
57,822006,"PRAKASAM","KARAMCHEDU","Swarna",80.284883,15.858035,1.32,2.42,0.0499999999999998,2,0.00999999999999979,0,0.0800000000000001,0,0
58,826002,"PRAKASAM","JANAKAVARAMPANGULU","KondaManjulur",80.08506,15.866574,0.21,0.83,0.2,0.39,0.33,0.93,0.04,0,0.0599999999999996
59,1301018,"KURNOOL","KOWTHALAM","Katriki",77.08266,15.84308,0,0,5.39,0.0100000000000007,0,0,0,0,0
60,822004,"PRAKASAM","KARAMCHEDU","Daggubadu",80.214696,15.869375,0.88,1.48,1.7,1.44,0.31,0.83,0.0500000000000007,0.00999999999999979,0.21
61,806009,"PRAKASAM","PEDAARAVEEDU","Badveedu",79.202687,15.867748,0,0.08,0.04,0.16,0.03,1.14,0.01,0.04,0
62,816007,"PRAKASAM","ADDANKI","ChakrayaPalem",79.953379,15.870226,0.48,0.32,0.43,0.33,0.03,0.3,0.0600000000000001,0.01,0
63,805006,"PRAKASAM","DONAKONDA","RudraSamudram",79.407898,15.854422,0.02,0.03,0.4,0.03,0.11,0.24,0.02,0.01,0
64,1307009,"KURNOOL","KURNOOL","Munagalapadu",77.99343,15.853307,0,0.03,0.22,0.1,0.64,0.19,0,0,0
65,816006,"PRAKASAM","ADDANKI","Kalavakuru",79.992281,15.869266,0.48,0.32,0.43,0.33,0.03,0.3,0.0600000000000001,0.01,0
66,807010,"PRAKASAM","DORNALA","RollaPenta",78.851539,15.873549,0,0,3.51,0.48,0.0800000000000001,1.42,0.0199999999999996,0,0
67,1311008,"KURNOOL","ATMAKURKURNOOL","Siddepalle",78.621951,15.854083,0,0,1.88,4.91,0.14,0.390000000000001,0,0,0
68,807019,"PRAKASAM","DORNALA","KataKaniPalle",79.148577,15.862077,0,0.11,0.6,1.02,0.05,0.64,0.0300000000000002,0.02,0
69,890902,"PRAKASAM","PEDAARAVEEDU","Forest1",79.29462,15.83525,0.01,0.01,0.02,0.12,0.19,1.24,0,0,0
70,805005,"PRAKASAM","DONAKONDA","Ramapuram1",79.371499,15.866269,0.02,0.03,0.4,0.03,0.11,0.24,0.02,0.01,0
71,1303016,"KURNOOL","MANTRALAYAM","HagaruruThimmapuram",77.383155,15.837778,0,0,0.28,0,0.27,1.07,0,0,0
72,1305006,"KURNOOL","CBELAGAL","Polakal",77.745425,15.831633,0,0,0.36,0.2,0.07,0.1,0,0,0
73,1301017,"KURNOOL","KOWTHALAM","Podalakunta",77.114373,15.844243,0,0,5.39,0.0100000000000007,0,0,0,0,0
74,754888,"GUNTUR","NIZAMPATNAM","Dindi",80.744578,15.848695,0.02,0.15,9.71,0.44,0,0.0199999999999996,0,0.00999999999999979,0
75,1311010,"KURNOOL","ATMAKURKURNOOL","Karivena",78.551542,15.854459,0,0,1.88,4.91,0.14,0.390000000000001,0,0,0
76,807014,"PRAKASAM","DORNALA","NallaGuntlaGudem",78.892899,15.87313,0,0,3.51,0.48,0.0800000000000001,1.42,0.0199999999999996,0,0
77,1304017,"KURNOOL","NANDAVARAM","Halaharvi1",77.432051,15.82519,0,0,0.28,0,0.27,1.07,0,0,0
78,1311006,"KURNOOL","ATMAKURKURNOOL","Siddapuram",78.66431,15.855859,0,0,4.39,6.84,0.279999999999999,1.1,0,0,0
79,1301019,"KURNOOL","KOWTHALAM","Myaliganur",77.04405,15.838673,0,0,8.54,0,0,0,0,0,0
80,805007,"PRAKASAM","DONAKONDA","BadaPuram",79.46873,15.851481,0,0.03,0.05,0.11,0.12,0.61,0.01,0,0
81,1302020,"KURNOOL","KOSIGI","Pallipadu",77.311235,15.844938,0,0,0.06,0,0.01,0.3,0,0,0
82,806006,"PRAKASAM","PEDAARAVEEDU","ThangiralaPalle",79.306692,15.843406,0.01,0.01,0.02,0.12,0.19,1.24,0,0,0
83,1307015,"KURNOOL","KURNOOL","Gondiparla",78.071992,15.836684,0,0,0,1.19,0.02,0.52,0,0,0
84,1301013,"KURNOOL","KOWTHALAM","Mallanahatti",77.180339,15.831734,0,0,0.11,0.01,0.07,0.03,0,0,0
85,1302022,"KURNOOL","KOSIGI","Chintakunta",77.280503,15.840529,0,0,0.06,0,0.01,0.3,0,0,0
86,1307010,"KURNOOL","KURNOOL","Mamidalapadu",78.006022,15.842354,0,0.03,0.23,0.26,0.09,0.28,0,0,0
87,804014,"PRAKASAM","KURICHEDU","GangadonaKonda",79.526818,15.857683,0,0.03,0.05,0.11,0.12,0.61,0.01,0,0
88,804016,"PRAKASAM","KURICHEDU","Alavalapadu",79.574367,15.853753,0.03,0.08,0,0.54,0.15,0.2,0.04,0,0
89,1301014,"KURNOOL","KOWTHALAM","Chirtapalle",77.164225,15.827028,0,0,0.11,0.01,0.07,0.03,0,0,0
90,1306004,"KURNOOL","GUDURKURNOOL","Mallapuram",77.808506,15.834945,0,0,1.33,0.6,0.0999999999999999,0.0300000000000002,0,0,0
91,806010,"PRAKASAM","PEDAARAVEEDU","Pragallapadu",79.241946,15.853006,0,0.08,0.04,0.16,0.03,1.14,0.01,0.04,0
92,813009,"PRAKASAM","DARSI","Devavaram",79.697216,15.855178,0.16,0.15,0.05,0.56,0,0.12,0.03,0,0
93,814007,"PRAKASAM","MUNDLAMURU","Vemulabanda",79.792682,15.864356,0.18,0.38,0,0.57,0,0.91,0.04,0,0.00999999999999979
94,1307002,"KURNOOL","KURNOOL","Remata",77.850308,15.831649,0,0,2.11,0.0300000000000002,0.1,0.0299999999999998,0,0,0
95,825004,"PRAKASAM","INKOLLU","Pavulur",80.168854,15.855691,0.88,1.48,1.7,1.44,0.31,0.83,0.0500000000000007,0.00999999999999979,0.21
96,823005,"PRAKASAM","CHIRALA","GavinivariPalem",80.434473,15.846975,0.17,0.49,0.08,4.76,0,0.0199999999999996,0,0.00999999999999979,0
97,1308008,"KURNOOL","NANDIKOTKUR","Vaddamanu",78.198218,15.844669,0,0,0.02,4.26,0,0.37,0,0,0
98,1303017,"KURNOOL","MANTRALAYAM","SowlaHalli",77.349427,15.837846,0,0,0.06,0,0.01,0.3,0,0,0
99,814008,"PRAKASAM","MUNDLAMURU","Umamaheswarapuram",79.81612,15.856924,0.18,0.38,0,0.57,0,0.91,0.04,0,0.00999999999999979
100,823002,"PRAKASAM","CHIRALA","IpuruPalemRural",80.394723,15.838719,0.17,0.49,0.08,4.76,0,0.0199999999999996,0,0.00999999999999979,0
101,1305010,"KURNOOL","CBELAGAL","Kambadahal",77.625718,15.829126,0,0,0.47,0.21,0.7,0.82,0,0,0
102,804017,"PRAKASAM","KURICHEDU","Bodanampadu",79.613146,15.844473,0.06,0.28,0,0.37,0.11,0.33,0.04,0,0
103,826003,"PRAKASAM","JANAKAVARAMPANGULU","Bytamanjulur",80.053078,15.860049,0.21,0.83,0.2,0.39,0.33,0.93,0.04,0,0.0599999999999996
104,1306003,"KURNOOL","GUDURKURNOOL","Munagala",77.788504,15.828891,0,0,1.33,0.6,0.0999999999999999,0.0300000000000002,0,0,0
105,890903,"PRAKASAM","PEDAARAVEEDU","Forest2",79.254261,15.840844,0.01,0.01,0.02,0.12,0.19,1.24,0,0,0
106,806011,"PRAKASAM","PEDAARAVEEDU","Gobburu",79.268763,15.83532,0.01,0.01,0.02,0.12,0.19,1.24,0,0,0
107,1307017,"KURNOOL","KURNOOL","Pudur",78.143665,15.829749,0,0,0,1.19,0.02,0.52,0,0,0
108,1315002,"KURNOOL","JUPADUBUNGALOW","Tartur",78.31535,15.838149,0,0.01,0.22,5.44,0.00999999999999979,1.55,0,0,0
109,1301016,"KURNOOL","KOWTHALAM","Madire",77.114729,15.834535,0,0,5.39,0.0100000000000007,0,0,0,0,0
110,1302021,"KURNOOL","KOSIGI","Kalavalagundu",77.305947,15.833925,0,0,0.06,0,0.01,0.3,0,0,0
111,1314007,"KURNOOL","PAMULAPADU","Pamulapadu1",78.498923,15.830922,0,0,0.81,0.89,0.05,0.13,0,0,0
112,1303018,"KURNOOL","MANTRALAYAM","Malapalle",77.339749,15.823725,0,0,0.06,0,0.01,0.3,0,0,0
113,804015,"PRAKASAM","KURICHEDU","WestGangavaram",79.552664,15.819947,0.06,0.28,0,0.37,0.11,0.33,0.04,0,0
114,1390901,"KURNOOL","KURNOOL","Roja",78.033758,15.84484,0,0.03,0.23,0.26,0.09,0.28,0,0,0
115,1307005,"KURNOOL","KURNOOL","Ulchala",77.915586,15.819836,0,0,2.11,0.0300000000000002,0.1,0.0299999999999998,0,0,0
116,822005,"PRAKASAM","KARAMCHEDU","Kesavarappadu",80.246146,15.858897,0.88,1.48,1.7,1.44,0.31,0.83,0.0500000000000007,0.00999999999999979,0.21
117,1301015,"KURNOOL","KOWTHALAM","Sulakeri",77.123858,15.823858,0,0,5.39,0.0100000000000007,0,0,0,0,0
118,805016,"PRAKASAM","DONAKONDA","KotcherlaKota",79.349078,15.825575,0.01,0.01,0.02,0.12,0.19,1.24,0,0,0
119,814012,"PRAKASAM","MUNDLAMURU","KhambhamPaduEast",79.92878,15.851071,0.41,0.66,0.04,1.11,0,0.54,0.0700000000000003,0.02,0.04
120,1315008,"KURNOOL","JUPADUBUNGALOW","Tarigopula",78.4254,15.83338,0,0.04,0.2,0.8,0.13,0.47,0,0,0
121,813008,"PRAKASAM","DARSI","PothaVaram",79.668832,15.849953,0.3,0.16,0.18,0.26,0.0499999999999999,0.37,0.02,0,0
122,1321005,"KURNOOL","YEMMIGANUR","Tsallakudlur",77.54292,15.824405,0,0,0.15,0.14,0.63,0.34,0,0,0
123,814009,"PRAKASAM","MUNDLAMURU","Thammaluru",79.835954,15.840652,0.16,0.13,0.83,0.37,0.01,0.75,0.0499999999999998,0,0
124,1322003,"KURNOOL","PEDDAKADUBUR","Basaladoddi",77.289518,15.817978,0,0,0.06,0,0.01,0.3,0,0,0
125,1301020,"KURNOOL","KOWTHALAM","Lingaladinne",77.082671,15.824303,0,0,5.39,0.0100000000000007,0,0,0,0,0
126,1390902,"KURNOOL","KURNOOL","KurnoolRural",78.033357,15.832907,0,0.03,0.23,0.26,0.09,0.28,0,0,0
127,1314005,"KURNOOL","PAMULAPADU","Kambalapalle",78.501724,15.839774,0,0,0.81,0.89,0.05,0.13,0,0,0
128,1321006,"KURNOOL","YEMMIGANUR","Divamdinne",77.581681,15.826179,0,0,0.47,0.21,0.7,0.82,0,0,0
129,805009,"PRAKASAM","DONAKONDA","Yerrabalem1",79.51199,15.839241,0.03,0.04,0.03,0.17,0.14,0.65,0.02,0,0
130,890904,"PRAKASAM","CHIRALA","Perala",80.357931,15.843271,0.17,0.49,0.08,4.76,0,0.0199999999999996,0,0.00999999999999979,0
131,816010,"PRAKASAM","ADDANKI","Bommanampadu",80.015406,15.841339,0.64,0.3,0.35,0.0900000000000001,0.22,0.28,0.0100000000000002,0,0
132,826004,"PRAKASAM","JANAKAVARAMPANGULU","Muppavaram",80.04282,15.841643,0.64,0.3,0.35,0.0900000000000001,0.22,0.28,0.0100000000000002,0,0
133,826007,"PRAKASAM","JANAKAVARAMPANGULU","Budavada",80.134745,15.840845,0.48,0.62,0.9,0.44,0,0.51,0.0500000000000003,0,0.12
134,814014,"PRAKASAM","MUNDLAMURU","Peddaravipadu",79.857509,15.828913,0.31,0.44,0.38,0.39,0,1.33,0.0100000000000002,0,0
135,890905,"PRAKASAM","PEDAARAVEEDU","Forest3",79.210704,15.848387,0,0.02,0.05,0.53,0.09,0.97,0,0.02,0
136,816011,"PRAKASAM","ADDANKI","AddankiPT",79.996691,15.801834,0.64,0.3,0.35,0.0900000000000001,0.22,0.28,0.0100000000000002,0,0
137,1322007,"KURNOOL","PEDDAKADUBUR","Kambaladinne",77.363985,15.794919,0,0,0.28,0,0.27,1.07,0,0,0
138,1302028,"KURNOOL","KOSIGI","Gowdegallu",77.217194,15.819593,0,0,0.11,0.01,0.07,0.03,0,0,0
139,1311009,"KURNOOL","ATMAKURKURNOOL","Nallakalva",78.586003,15.83096,0,0.04,1.42,3.13,0.11,0.22,0,0,0
140,1390903,"KURNOOL","KURNOOL","KurnoolMCorp.",78.050191,15.828149,0,0,0,1.19,0.02,0.52,0,0,0
141,822007,"PRAKASAM","KARAMCHEDU","KodavalivariPalem",80.265477,15.826242,0.45,1.05,0.02,2.57,0,0.00999999999999979,0.0300000000000002,0.00999999999999979,0
142,1301024,"KURNOOL","KOWTHALAM","Urukunda",77.166085,15.806813,0,0,0.11,0.01,0.07,0.03,0,0,0
143,1318003,"KURNOOL","KALLUR","Peddapadu",77.968116,15.817779,0,0.03,0.23,0.26,0.09,0.28,0,0,0
144,1301021,"KURNOOL","KOWTHALAM","Agasaladinne",77.08686,15.812913,0,0,5.39,0.0100000000000007,0,0,0,0,0
145,825005,"PRAKASAM","INKOLLU","Inkollu1",80.196214,15.825137,0.34,1.3,0.22,1.14,0,0,0.0699999999999998,0,0
146,1302027,"KURNOOL","KOSIGI","Zumaladinne",77.197697,15.814139,0,0,0.11,0.01,0.07,0.03,0,0,0
147,805008,"PRAKASAM","DONAKONDA","VeeraVenkataPuram",79.490466,15.845387,0.03,0.04,0.03,0.17,0.14,0.65,0.02,0,0
148,805017,"PRAKASAM","DONAKONDA","Siddayapalem",79.327674,15.829806,0.01,0.01,0.02,0.12,0.19,1.24,0,0,0
149,1303019,"KURNOOL","MANTRALAYAM","Paramandoddi",77.315947,15.817848,0,0,0.06,0,0.01,0.3,0,0,0
150,814016,"PRAKASAM","MUNDLAMURU","Chintalapudi1",79.787291,15.839199,0.16,0.13,0.83,0.37,0.01,0.75,0.0499999999999998,0,0
151,826006,"PRAKASAM","JANAKAVARAMPANGULU","Kotapadu1",80.100088,15.84409,0.48,0.62,0.9,0.44,0,0.51,0.0500000000000003,0,0.12
152,1307016,"KURNOOL","KURNOOL","Devamada",78.106326,15.829164,0,0,0,1.19,0.02,0.52,0,0,0
153,813007,"PRAKASAM","DARSI","ThanamChinthala",79.652996,15.829331,0.3,0.16,0.18,0.26,0.0499999999999999,0.37,0.02,0,0
154,823004,"PRAKASAM","CHIRALA","ChiralaRural",80.326517,15.825549,0.45,1.05,0.02,2.57,0,0.00999999999999979,0.0300000000000002,0.00999999999999979,0
155,1314006,"KURNOOL","PAMULAPADU","Bhanumukkala",78.540222,15.814239,0,0,0.81,0.89,0.05,0.13,0,0,0
156,1390904,"KURNOOL","KALLUR","KALLUR1",78.016752,15.810387,0,0.03,0.23,0.26,0.09,0.28,0,0,0
157,806013,"PRAKASAM","PEDAARAVEEDU","PedaAraveedu",79.211289,15.822061,0,0.02,0.05,0.53,0.09,0.97,0,0.02,0
158,814013,"PRAKASAM","MUNDLAMURU","NuzellaPalle",79.899771,15.834039,0.31,0.44,0.38,0.39,0,1.33,0.0100000000000002,0,0
159,1315010,"KURNOOL","JUPADUBUNGALOW","Parumanchala1",78.388642,15.795062,0,0.04,0.2,0.8,0.13,0.47,0,0,0
160,816008,"PRAKASAM","ADDANKI","Gopalapuram1",79.956213,15.844588,0.64,0.3,0.35,0.0900000000000001,0.22,0.28,0.0100000000000002,0,0
161,1308010,"KURNOOL","NANDIKOTKUR","Bollavaram1",78.242523,15.829542,0,0,0.02,4.26,0,0.37,0,0,0
162,1315009,"KURNOOL","JUPADUBUNGALOW","Lingapuram",78.389204,15.824712,0,0.04,0.2,0.8,0.13,0.47,0,0,0
163,1321004,"KURNOOL","YEMMIGANUR","Soganur",77.513432,15.811429,0,0,0.15,0.14,0.63,0.34,0,0,0
164,1322001,"KURNOOL","PEDDAKADUBUR","Peekalabetta",77.241313,15.81206,0,0,0.11,0.01,0.07,0.03,0,0,0
165,806015,"PRAKASAM","PEDAARAVEEDU","Kalanuthala",79.123596,15.808957,0,0.24,0.22,1.73,0.0300000000000002,0.5,0.02,0.00999999999999979,0
166,1316005,"KURNOOL","MIDTHUR","Veepanagandla",78.292936,15.816213,0,0.01,0.22,5.44,0.00999999999999979,1.55,0,0,0
167,1321007,"KURNOOL","YEMMIGANUR","Enigabala",77.603909,15.799426,0,0,0.47,0.21,0.7,0.82,0,0,0
168,1322006,"KURNOOL","PEDDAKADUBUR","Chinnatumbalam",77.316543,15.789939,0,0,0.06,0,0.01,0.3,0,0,0
169,826005,"PRAKASAM","JANAKAVARAMPANGULU","Kondamur",80.065015,15.829324,0.48,0.62,0.9,0.44,0,0.51,0.0500000000000003,0,0.12
170,807012,"PRAKASAM","DORNALA","ChinaManthanala",78.856552,15.837251,0.08,0.45,3.36,1.58,0.0499999999999998,1.11,0.0200000000000005,0.00999999999999979,0
171,1304019,"KURNOOL","NANDAVARAM","Mugathi",77.4744,15.800731,0,0,0.15,0.14,0.63,0.34,0,0,0
172,1322008,"KURNOOL","PEDDAKADUBUR","Jalvadi",77.38744,15.80225,0,0,0.28,0,0.27,1.07,0,0,0
173,1301023,"KURNOOL","KOWTHALAM","Bantakunta",77.129633,15.80481,0,0,5.39,0.0100000000000007,0,0,0,0,0
174,1322004,"KURNOOL","PEDDAKADUBUR","Hulikanvi",77.270902,15.799537,0,0,0.06,0,0.01,0.3,0,0,0
175,1321008,"KURNOOL","YEMMIGANUR","Garladinne1",77.574281,15.812121,0,0,0.47,0.21,0.7,0.82,0,0,0
176,805014,"PRAKASAM","DONAKONDA","Bhumanapalle",79.417003,15.826267,0.01,0.15,0.16,0.04,0.11,0.76,0.01,0,0
177,1308012,"KURNOOL","NANDIKOTKUR","Brahmanakotkur1",78.183447,15.811172,0,0,0.02,4.26,0,0.37,0,0,0
178,805010,"PRAKASAM","DONAKONDA","Vabbapuram",79.503078,15.829578,0.03,0.04,0.03,0.17,0.14,0.65,0.02,0,0
179,814017,"PRAKASAM","MUNDLAMURU","KellamPalle",79.722609,15.82183,0.3,0.16,0.18,0.26,0.0499999999999999,0.37,0.02,0,0
180,806016,"PRAKASAM","PEDAARAVEEDU","Devarajugattu",79.245874,15.800912,0,0.02,0.05,0.53,0.09,0.97,0,0.02,0
181,1322002,"KURNOOL","PEDDAKADUBUR","Gavigatlu",77.218631,15.797981,0,0,0.11,0.01,0.07,0.03,0,0,0
182,1303020,"KURNOOL","MANTRALAYAM","Singarajanahalli",77.341388,15.806321,0,0,0.06,0,0.01,0.3,0,0,0
183,1322009,"KURNOOL","PEDDAKADUBUR","Kambadahal1",77.410904,15.800809,0,0,0.28,0,0.27,1.07,0,0,0
184,805015,"PRAKASAM","DONAKONDA","MallamPeta",79.371786,15.815091,0.01,0.15,0.16,0.04,0.11,0.76,0.01,0,0
185,814011,"PRAKASAM","MUNDLAMURU","BhatlaPalle",79.931598,15.835424,0.31,0.44,0.38,0.39,0,1.33,0.0100000000000002,0,0
186,1308011,"KURNOOL","NANDIKOTKUR","Damagatla",78.232955,15.81157,0,0,0.02,4.26,0,0.37,0,0,0
187,1304018,"KURNOOL","NANDAVARAM","Dharmapuram",77.456834,15.807937,0,0,0.15,0.14,0.63,0.34,0,0,0
188,1306001,"KURNOOL","GUDURKURNOOL","Julakallu",77.769425,15.807661,0,0,1.33,0.6,0.0999999999999999,0.0300000000000002,0,0,0
189,813002,"PRAKASAM","DARSI","AbbayaPalem",79.596889,15.828731,0.06,0.28,0,0.37,0.11,0.33,0.04,0,0
190,1301022,"KURNOOL","KOWTHALAM","Dommaladinne",77.089543,15.80178,0,0,5.39,0.0100000000000007,0,0,0,0,0
191,1321010,"KURNOOL","YEMMIGANUR","K.Thimmapuram",77.540852,15.804372,0,0,0.15,0.14,0.63,0.34,0,0,0
